id,name,popularity,duration_min,release_year,tempo_category,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0ARK753YaiJbpLUk7z5yIM,Dilemma,79,4.82,2002,fast,0.727,0.552,2,-8.074,0,0.14,0.227,0.000164,0.198,0.607,168.189,4
5yVIlYEHZxQVLyInCdldoS,Impossible,79,3.49,2013,fast,0.376,0.695,0,-4.782,0,0.0933,0.135,0.0,0.11,0.302,169.533,4
5DoLhdU27owX1NMrKLUbUl,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)",79,4.34,2017,fast,0.863,0.669,6,-5.952,0,0.282,0.111,0.0,0.0569,0.947,164.062,4
3RLshk3cDQOqWhSIRCVaXL,la di die (feat. jxdn),79,3.25,2021,fast,0.484,0.643,1,-4.72,1,0.0416,0.0036,0.0,0.243,0.345,163.97,4
35qOGx1CWvCkQFOv4BkVIV,Esquema Preferido - Ao Vivo,79,3.37,2021,fast,0.62,0.943,5,-2.171,1,0.0435,0.363,0.0,0.0705,0.968,167.945,4
6ATgDc6e4sPn84hvJsAmPt,hate u love u,79,2.92,2016,fast,0.407,0.416,6,-8.915,0,0.174,0.656,0.0,0.0981,0.246,176.947,4
6ATqL4f1nFWwASrWi8nF6e,agoraphobic,79,2.16,2021,medium,0.815,0.697,7,-9.57,1,0.219,0.778,0.000398,0.102,0.147,97.987,4
1HbA4N1MiOsPthALesGFR1,Monster (Shawn Mendes & Justin Bieber),79,2.98,2020,fast,0.64,0.392,2,-7.246,0,0.0574,0.0593,0.0,0.0839,0.502,145.838,4
4wH4dJgrsxONID6KS2tDQM,Maneater,79,4.31,2006,fast,0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722,4
0VhgEqMTNZwYL1ARDLLNCX,Can I Be Him,79,4.11,2016,medium,0.696,0.543,11,-6.164,1,0.0489,0.308,0.0,0.0939,0.479,107.969,4
7CHNIK6EGjnwpWkSpx6JZe,Medicine,79,3.48,2021,medium,0.306,0.74,10,-4.521,1,0.0532,0.232,0.0,0.0892,0.314,98.3,5
63Zaf8Rci6eOUPqDQ4fUFx,La Mitad,79,2.96,2020,medium,0.724,0.443,7,-3.743,1,0.0329,0.73,0.0,0.101,0.763,97.194,4
3V8UKqhEK5zBkBb6d6ub8i,Te Boté - Remix,79,6.97,2018,medium,0.903,0.675,11,-3.445,0,0.214,0.542,1.28e-05,0.0595,0.442,96.507,4
1ThmUihH9dF8EV08ku5AXN,Faucet Failure,79,2.43,2018,medium,0.935,0.552,10,-9.373,0,0.335,0.111,0.0,0.0952,0.615,99.993,4
7CH8J4ulT49UfZwSDSkSZA,i miss u (with Au/Ra),79,2.87,2020,medium,0.668,0.726,9,-7.512,1,0.0468,0.0387,0.0,0.134,0.453,124.075,4
6Juv5N0dNU1imms9c9u1dA,Papi Chulo,79,2.69,2020,medium,0.866,0.563,11,-6.964,0,0.108,0.185,0.0,0.0889,0.307,127.954,4
0MKGH8UMfCnq5w7nG06oM5,Come As You Are,79,3.65,1991,medium,0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,4
5qqabIl2vWzo9ApSC317sa,Wonderwall - Remastered,79,4.31,1995,fast,0.378,0.896,2,-4.066,1,0.0407,0.000452,0.0,0.194,0.469,174.302,4
75ls0gurX68lUmMjE7QcsE,all the kids are depressed,79,2.83,2018,medium,0.773,0.437,9,-8.281,1,0.0963,0.836,2.42e-05,0.544,0.707,103.861,4
2aoo2jlRnM3A0NyLQqMN2f,All Along the Watchtower,79,4.01,1968,medium,0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,4
7rpNuuoMbid56XkDsx2FjE,Black And White,79,3.22,2020,fast,0.443,0.582,2,-6.02,1,0.0482,0.0301,0.0,0.127,0.239,147.589,4
6aHoPULNO7pSL2ZfUY0bU8,Knock Knock,79,2.33,2020,medium,0.669,0.629,1,-6.032,0,0.0657,0.0485,0.0,0.346,0.683,125.935,4
4OBZT9EnhYIV17t4pGw7ig,Best Part (feat. Daniel Caesar),79,3.49,2017,slow,0.473,0.371,4,-10.219,0,0.0405,0.795,0.0,0.109,0.413,75.208,4
0TAmnCzOtqRfvA38DDLTjj,Little Things,79,3.65,2012,medium,0.709,0.22,7,-11.856,1,0.0327,0.811,0.0,0.175,0.53,110.076,4
4D0GT8zWuA7Z2em6dpajAn,Loading,79,2.89,2020,fast,0.85,0.68,3,-6.18,0,0.338,0.732,0.0,0.0964,0.694,144.006,1
5T7ZFtCcOgkpjxcuaeZbw0,Best Song Ever,79,3.34,2013,medium,0.652,0.877,1,-2.986,1,0.0465,0.0227,0.0,0.0789,0.486,118.491,4
4vHNeBWDQpVCmGbaccrRzi,Goodie Bag,79,2.44,2017,fast,0.739,0.522,7,-12.304,0,0.151,0.821,0.00124,0.233,0.619,138.263,4
6M31fPFCYB8Job3MCjjrDV,They Don't Know About Us,79,3.34,2012,fast,0.514,0.727,0,-6.131,1,0.0492,0.126,0.0,0.0978,0.37,147.917,4
4Q34FP1AT7GEl9oLgNtiWj,Mr. Right Now (feat. Drake),79,3.23,2020,fast,0.647,0.667,5,-5.563,1,0.304,0.231,0.0,0.133,0.704,172.08,4
5wWAwzGp2OaaoIkwcz6wZs,Life's A Mess (feat. Halsey),79,3.37,2020,fast,0.63,0.446,1,-8.9,1,0.0351,0.337,0.0,0.166,0.177,143.078,4
6IRdLKIyS4p7XNiP8r6rsx,all the good girls go to hell,79,2.81,2019,fast,0.726,0.444,8,-8.922,0,0.372,0.283,0.143,0.177,0.569,185.044,4
1wPAOYQJcGSqvXkqcQHExr,Solo,79,3.4,2021,medium,0.765,0.841,10,-2.333,0,0.0399,0.0372,0.000406,0.0766,0.921,96.99,4
1xzBco0xcoJEDXktl7Jxrr,Mo Bamba,79,3.07,2018,fast,0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,4
2t8yVaLvJ0RenpXUIAC52d,a lot,79,4.81,2018,fast,0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,4
1gv4xPanImH17bKZ9rOveR,Raise Your Glass,79,3.38,2010,medium,0.7,0.709,7,-5.006,1,0.0839,0.0048,0.0,0.0289,0.625,122.019,4
5w3CtwPT5e0k8zg2LyjvNN,Commitment Issues,79,2.51,2021,fast,0.8,0.71,5,-6.403,0,0.295,0.463,0.0,0.339,0.795,147.171,4
7ACxUo21jtTHzy7ZEV56vU,Crazy Train,79,4.89,2020,fast,0.454,0.913,9,-4.008,1,0.107,0.408,0.000271,0.248,0.521,137.688,4
4y1LsJpmMti1PfRQV9AWWe,Girls Just Want to Have Fun,79,3.97,1983,medium,0.71,0.799,6,-4.897,1,0.0328,0.22,0.000602,0.349,0.725,120.372,4
63CHa6rmamv9OsehkRD8oz,Against All Odds (Take a Look at Me Now) - 2016 Remaster,79,3.44,2016,medium,0.58,0.498,1,-6.901,1,0.0277,0.198,0.0,0.132,0.111,116.271,4
0GLyqTysS0DFoeKjURtB8s,unravel,79,3.97,2014,fast,0.507,0.889,7,-2.755,0,0.086,0.0495,0.0,0.0983,0.333,135.021,4
4R8BJggjosTswLxtkw8V7P,No Me Conoce - Remix,79,5.15,2019,medium,0.806,0.786,10,-3.831,0,0.0741,0.145,0.0,0.0935,0.58,91.973,4
2nGFzvICaeEWjIrBrL2RAx,Put Your Records On,79,3.59,2006,medium,0.739,0.511,9,-7.844,1,0.0362,0.167,1.34e-06,0.133,0.542,96.038,4
3vkQ5DAB1qQMYO4Mr9zJN6,Gimme! Gimme! Gimme! (A Man After Midnight),79,4.88,1979,medium,0.749,0.491,10,-9.655,1,0.0403,0.02,0.00899,0.159,0.536,119.528,4
0FDzzruyVECATHXKHFs9eJ,A Sky Full of Stars,79,4.46,2014,medium,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,4
3jbT1Y5MoPwEIpZndDDwVq,Adicto (with Anuel AA & Ozuna),79,4.51,2019,slow,0.734,0.836,10,-4.803,0,0.0735,0.017,1.64e-05,0.179,0.623,80.002,4
2enPRFda84VE2wtI8c86Uf,Always Forever,79,3.73,2013,fast,0.174,0.742,8,-5.93,1,0.0485,0.00181,0.281,0.198,0.36,163.378,4
4lhqb6JvbHId48OUJGwymk,Hey Brother,79,4.25,2013,medium,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,4
20OFwXhEXf12DzwXmaV7fj,Bad Moon Rising,79,2.36,1969,fast,0.508,0.774,2,-5.973,1,0.0321,0.0586,4.87e-06,0.063,0.942,178.946,4
2LawezPeJhN4AWuSB0GtAU,Have You Ever Seen The Rain,79,2.67,1970,medium,0.741,0.697,0,-7.028,1,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,4
6FB3v4YcR57y4tXFcdxI1E,I Knew You Were Trouble.,79,3.66,2012,slow,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25e-06,0.0335,0.679,77.019,4
3OXxCquI8i14EigwILaLx9,Animal,79,3.39,2021,fast,0.718,0.805,6,-4.408,0,0.16,0.272,0.00248,0.127,0.697,179.978,4
7yFhA2fUsL2oIMWlw5DaHQ,The Bones,79,3.29,2019,slow,0.612,0.57,11,-6.642,0,0.0347,0.278,0.0,0.0963,0.334,77.002,4
7LRMbd3LEoV5wZJvXT1Lwb,T.N.T.,79,3.58,1976,medium,0.754,0.759,9,-5.218,1,0.302,0.153,0.000108,0.101,0.435,126.366,4
0eoMMLrWtXbLk64baeESkc,Tudo Indica (feat. Jorge & Mateus) - Ao Vivo,79,3.05,2020,slow,0.536,0.854,1,-4.012,0,0.0637,0.127,0.0,0.107,0.769,75.95,4
6osaMSJh9NguagEDQcZaKx,Loco Contigo (feat. J. Balvin & Tyga),79,3.09,2019,fast,0.694,0.758,11,-2.986,1,0.218,0.278,1.34e-06,0.102,0.371,192.091,4
4Z5FyQlevoHoa5FsIVKZju,PRACTICE,79,2.04,2020,fast,0.849,0.536,1,-7.307,1,0.349,0.0239,0.0,0.126,0.308,141.964,4
3DWjFSDEQ9IWz1mj449fB7,Get Back,79,1.8,2020,fast,0.798,0.649,9,-6.546,1,0.306,0.0746,1.34e-05,0.517,0.566,142.006,4
5ubvP9oKmxLUVq506fgLhk,Stayin Alive,79,4.76,2020,medium,0.702,0.773,10,-9.256,0,0.0343,0.0288,0.00871,0.147,0.953,103.564,4
5MxNLUsfh7uzROypsoO5qe,Dream On,79,4.45,1973,fast,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,4
5J7teKIJGtqVypgYI6sqXj,Una Vez,79,3.87,2020,slow,0.55,0.598,11,-5.402,0,0.0831,0.132,2.58e-06,0.0955,0.543,83.836,4
116H0KvKr2Zl4RPuVBruDO,MIA (feat. Drake),79,3.51,2018,medium,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,4
2oejEp50ZzPuQTQ6v54Evp,Call You Mine,79,3.63,2019,medium,0.585,0.696,4,-5.6,0,0.0307,0.204,0.0,0.344,0.522,104.01,4
5ra6CI0pEzqjxPEZeBz0d7,Amor e Fé - Acústico,79,5.38,2020,fast,0.632,0.697,4,-7.086,0,0.0377,0.589,0.0,0.375,0.837,135.961,4
7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),79,2.73,2019,medium,0.661,0.723,5,-6.976,0,0.0566,0.179,1.23e-05,0.14,0.316,113.778,4
5ihS6UUlyQAfmp48eSkxuQ,Landslide,79,3.32,1975,fast,0.414,0.161,7,-22.32,0,0.0318,0.883,0.000223,0.117,0.423,159.375,4
2EqlS6tkEnglzr7tkKAAYD,Come Together - Remastered 2009,79,4.33,1969,fast,0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,4
1almCHdsfikRPfVB9VrEdT,Little Do You Know,79,3.09,2014,fast,0.5,0.292,0,-8.554,1,0.0323,0.746,0.0,0.188,0.37,145.879,4
2CYVETnhM9aytqrazYYwrK,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),79,4.63,2021,fast,0.66,0.817,11,-6.269,0,0.0521,0.162,0.0,0.0667,0.714,135.942,4
5iwz1NiezX7WWjnCgY5TH4,Calma - Remix,79,3.97,2018,medium,0.826,0.773,11,-4.218,0,0.0524,0.323,0.0,0.143,0.761,126.899,4
4WzhjxvLP95y7AMDy0Atwb,Out Of Love,79,3.79,2018,medium,0.481,0.267,7,-9.249,1,0.0339,0.8,0.0,0.249,0.137,117.64,3
05wIrZSwuaVWhcv5FfqeH0,Walking On Sunshine,79,3.98,1985,medium,0.596,0.869,10,-11.97,1,0.037,0.0116,0.173,0.0678,0.944,109.902,4
53BHUFdQphHiZUUG3nx9zn,Bang!,79,2.85,2020,fast,0.74,0.516,1,-6.233,0,0.0507,0.0183,0.0,0.0558,0.698,139.918,4
1RMJOxR6GRPsBHL8qeC2ux,Best Part (feat. H.E.R.),79,3.5,2017,slow,0.524,0.364,7,-10.209,1,0.0367,0.808,0.0,0.1,0.436,75.24,4
4o6BgsqLIBViaGVbx5rbRk,You Make My Dreams (Come True),79,3.18,1980,fast,0.751,0.501,5,-12.151,1,0.0551,0.234,0.112,0.0467,0.902,167.057,4
6CYMyZFlIc2huSOAHbmxnm,Meia Noite (Você tem meu Whatsapp),79,3.96,2020,fast,0.709,0.816,11,-4.787,0,0.0346,0.685,0.0,0.146,0.921,150.06,4
059bcIhyc2SBwm6sw2AZzd,Te Vi,79,3.86,2018,medium,0.877,0.777,1,-4.246,1,0.117,0.0446,3.46e-05,0.0863,0.706,102.02,4
35r28RDot7nPE7y9K9H7l0,Feeling Whitney,79,4.29,2016,slow,0.412,0.227,0,-12.696,1,0.0359,0.787,4.69e-06,0.282,0.226,80.111,4
6Knv6wdA0luoMUuuoYi2i1,My House,79,3.2,2015,medium,0.688,0.702,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006,4
23L5CiUhw2jV1OIMwthR3S,In the Name of Love,79,3.26,2016,fast,0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.454,0.168,133.99,4
1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia),79,3.88,2012,medium,0.608,0.86,5,-5.324,0,0.0554,0.0991,0.0,0.262,0.437,127.075,4
